sample_id,Station,gene_id,taxonomy,length,mapped_counts,unmapped_counts,RPKM,RPKM_abund,assigned_tax
ERR1726675,24,MATOU.v2.95995028__c763-46,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,718,1,0,15475.08511296812,0.0074437468783651,Diatoms
ERR1726675,24,OM-RGC.v2.009903725__108-825,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,30950.170225936243,0.0148874937567303,
ERR1726675,24,OM-RGC.v2.010050958__102-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,30950.170225936243,0.0148874937567303,
ERR1726675,24,OM-RGC.v2.013495400__3-708,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,706,2,0,31476.235442241108,0.0151405389763915,
ERR1726675,24,OM-RGC.v2.019715172__141-588,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,448,3,0,74404.76190476191,0.0357898008392826,
ERR1726675,24,TARA_IOS_50_MAG_00042_000000000089__483-1200,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,15475.08511296812,0.0074437468783651,
ERR1726675,24,TARA_MED_95_MAG_00146_000000000024__c16313-15584,Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Richelia;Richelia_intracellularis,730,1,0,15220.700152207002,0.0073213839159811,
ERR1726675,24,TARA_MED_95_MAG_00176_000000000086__c5925-5208,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,5,0,77375.42556484061,0.0372187343918259,
ERR1726675,24,TARA_MED_95_MAG_00233_000000000042__c852-135,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,15475.08511296812,0.0074437468783651,
ERR1726675,24,TARA_MED_95_MAG_00424_000000001480.19.1__204-921,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Endosymbiont_of_dinoflagellate(Eukaryota;Sar;Alveolata;Dinophyceae;Peridiniales;Kryptoperidiniaceae;Kryptoperidinium),718,1,0,15475.08511296812,0.0074437468783651,Dinoflagellates
ERR1726675,24,TARA_PON_109_MAG_00030_000000000024__58206-58923,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,30950.170225936243,0.0148874937567303,
ERR1726675,24,TARA_PSW_86_MAG_00096_000000000077__3627-4344,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,30950.170225936243,0.0148874937567303,
ERR1726956,18,000001244949__441-1158,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,4,0,109235.89491506908,0.0650798217873342,
ERR1726956,18,000001468797__735-1452,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,27308.973728767272,0.0162699554468335,
ERR1726956,18,000001998079__c380-104,Eukaryota;Haptista;Haptophyta,277,2,0,141572.8746372195,0.0843453285980252,Haptophytes
ERR1726956,18,000003831278__30-726,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,697,2,0,56263.53841393085,0.0335203099306355,
ERR1726956,18,000004331577__c1028-308,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,721,1,0,27195.344157080308,0.0162022579900506,
ERR1726956,18,000004574050__18-735,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,6,0,163853.84237260363,0.0976197326810013,
ERR1726956,18,000004581193__c1328-611,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,54617.94745753455,0.0325399108936671,
ERR1726956,18,000004745282__c875-155,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,721,1,0,27195.344157080308,0.0162022579900506,
ERR1726956,18,000010645430__c1614-1425,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,190,2,0,206398.3488132095,0.1229666106402789,
ERR1726956,18,2507311288__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_KORDI-49,718,1,0,27308.973728767272,0.0162699554468335,
ERR1726956,18,2717415775__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-673-L23,697,1,0,28131.769206965422,0.0167601549653177,
ERR1726956,18,2717760044__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-679-N20,697,1,0,28131.769206965422,0.0167601549653177,
ERR1726956,18,585423.SAMN02202184.KR49_10485__102-819,Bacteria;Cyanobacteria;;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp._KORDI-49,718,1,0,27308.973728767272,0.0162699554468335,
ERR1726956,18,59931.SAMN02436160.WH7805_07406__93-810,Bacteria;Cyanobacteria;;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp._WH_7805,718,1,0,27308.973728767272,0.0162699554468335,
ERR1726956,18,CAMNT_0044359035__c929-206,"Eukaryota;Haptophyta;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_cordata,_Strain_RCC1383",723,1,0,27120.114989287555,0.0161574384658734,Haptophytes
ERR1726956,18,CK_Syn_MEDNS5_00360_VI_VIa_3c__93-810,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,718,1,0,27308.973728767272,0.0162699554468335,
ERR1726956,18,CK_Syn_MINOS11_02365_5.3_5.3_3dB__99-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,721,2,0,54390.688314160616,0.0324045159801012,
ERR1726956,18,CK_Syn_RCC307_02195_5.3_5.3_3eA__99-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,721,2,0,54390.688314160616,0.0324045159801012,
ERR1726956,18,MATOU.v2.2572338__297-708,Eukaryota;Sar;Alveolata;Dinophyceae;Gonyaulacales,412,1,0,47591.85227489054,0.0283539514825885,Dinoflagellates
ERR1726956,18,MATOU.v2.30650983__3-618,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,616,2,0,63661.82836771072,0.0379280130221639,
ERR1726956,18,MATOU.v2.30685440__c658-1,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,658,3,0,89397.46111210441,0.0532606140311238,
ERR1726956,18,MATOU.v2.35092943__c862-139,Eukaryota;Sar;Stramenopiles;Ochrophyta;Chrysophyceae,724,2,0,54165.31253385332,0.0322702431238301,Other eukaryotic phytoplankton
ERR1726956,18,MATOU.v2.76466484__c596-38,Eukaryota;Sar;Alveolata;Dinophyceae;Gonyaulacales,559,1,0,35076.64246378337,0.0208977245274177,Dinoflagellates
ERR1726956,18,MATOU.v2.83561980__c724-19,Eukaryota;Sar;Alveolata;Dinophyceae,706,1,0,27773.148919624506,0.0165464985989043,Dinoflagellates
ERR1726956,18,MATOU.v2.93057796__204-918,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,715,1,0,27423.556835321546,0.0163382209941629,Diatoms
ERR1726956,18,OM-RGC.v2.010049696__99-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,721,1,0,27195.344157080308,0.0162022579900506,
ERR1726956,18,TARA_IOS_50_MAG_00042_000000000089__483-1200,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,27308.973728767272,0.0162699554468335,
ERR1726956,18,TARA_MED_95_MAG_00311_000000000204__1872-2589,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,3,0,81926.92118630181,0.0488098663405006,
ERR1726956,18,TARA_PON_109_MAG_00030_000000000024__58206-58923,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,54617.94745753455,0.0325399108936671,
ERR1726956,18,TARA_PSW_86_MAG_00096_000000000077__3627-4344,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,27308.973728767272,0.0162699554468335,
ERR538183,7,000000096802__c941-221,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,721,11,0,33530.96279587264,0.0207817567595495,
ERR538183,7,000000458375__1602-1833,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,232,3,0,28419.856006062902,0.0176140046516088,
ERR538183,7,000000960192__c342-12,Eukaryota;Sar;Alveolata;Dinophyceae,331,1,0,6639.885793964344,0.004115255870265,Dinoflagellates
ERR538183,7,000001151131__c1324-607,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,14,0,42854.08185129634,0.0265600218702067,
ERR538183,7,000001244949__441-1158,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,9,0,27549.0526186905,0.0170742997737043,
ERR538183,7,000001250520__c528-1,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,528,1,0,4162.504162504162,0.0025798289641245,
ERR538183,7,000001302206__c1103-857,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,247,1,0,8897.98460648663,0.005514776085254,
ERR538183,7,000001309442__c1797-1398,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,400,1,0,5494.505494505494,0.0034053742326443,
ERR538183,7,000001341251__261-978,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,6,0,18366.035079127,0.0113828665158029,
ERR538183,7,000001709880__c919-202,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,3061.005846521167,0.0018971444193004,
ERR538183,7,000001998079__c380-104,Eukaryota;Haptista;Haptophyta,277,4,0,31737.21585273932,0.0196700316687039,Haptophytes
ERR538183,7,000002011213__3-591,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,589,2,0,7462.825798988787,0.0046252960715033,
ERR538183,7,000002073765__c486-1,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,486,2,0,9044.453488897934,0.0056055542924187,
ERR538183,7,000002531336__1221-1938,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,3061.005846521167,0.0018971444193004,
ERR538183,7,000002678943__2541-3159,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,619,1,0,3550.568978678833,0.0022005649322419,
ERR538183,7,000003161692__3-354,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,352,3,0,18731.26873126873,0.0116092303385603,
ERR538183,7,000003371295__c904-184,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,721,3,0,9144.808035237991,0.0056677518435135,
ERR538183,7,000003785720__c991-274,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,3061.005846521167,0.0018971444193004,
ERR538183,7,000003795936__c1730-1034,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,697,1,0,3153.231273747773,0.0019543037203124,
ERR538183,7,000003992394__2682-3399,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,3061.005846521167,0.0018971444193004,
ERR538183,7,000004210393__1458-2009,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,552,10,0,39815.25720656155,0.0246766248742345,
ERR538183,7,000004331577__c1028-308,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,721,3,0,9144.808035237991,0.0056677518435135,
ERR538183,7,000004403004__1299-1538,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,240,1,0,9157.509157509156,0.0056756237210739,
ERR538183,7,000004467925__c1195-478,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,3061.005846521167,0.0018971444193004,
ERR538183,7,000004480229__c1345-652,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,694,1,0,3166.8619564873165,0.0019627517191033,
ERR538183,7,000004574050__18-735,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,9,0,27549.0526186905,0.0170742997737043,
ERR538183,7,000004745282__c875-155,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,721,22,0,67061.92559174528,0.041563513519099,
ERR538183,7,000004997451__456-1173,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,6122.011693042334,0.0037942888386009,
ERR538183,7,000006231297__93-810,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,6122.011693042334,0.0037942888386009,
ERR538183,7,000006855078__3-435,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,433,1,0,5075.755653122858,0.0031458422472465,
ERR538183,7,000007006434__1968-2685,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,3,0,9183.0175395635,0.0056914332579014,
ERR538183,7,000007098617__c1103-377,Eukaryota;Haptista;Haptophyta,727,1,0,3023.111688861345,0.0018736584498731,Haptophytes
ERR538183,7,000007434325__27-744,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,3061.005846521167,0.0018971444193004,
ERR538183,7,000007482744__69-786,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,6122.011693042334,0.0037942888386009,
ERR538183,7,000007778527__c1465-1036,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,430,2,0,10222.335803731152,0.0063355799677104,
ERR538183,7,000008749695__276-993,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,3061.005846521167,0.0018971444193004,
ERR538183,7,000009276712__888-1485,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,598,1,0,3675.254511374913,0.0022778422960831,
ERR538183,7,000009325248__3438-3929,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,492,1,0,4467.077637809345,0.0027685969371092,
ERR538183,7,000009415931__c1325-608,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,3,0,9183.0175395635,0.0056914332579014,
ERR538183,7,000009425059__177-894,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,3061.005846521167,0.0018971444193004,
ERR538183,7,000010613219__c16154-15479,Eukaryota;Viridiplantae;Chlorophyta,676,1,0,3251.186683139346,0.0020150143388428,Chlorophytes
ERR538183,7,000010645430__c1614-1425,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,190,5,0,57836.8999421631,0.0358460445541512,
ERR538183,7,000010901886__3-279,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,277,2,0,15868.60792636966,0.0098350158343519,
ERR538183,7,1165094.SAMEA2272692.RINTHH_8060__96-825,Bacteria;Cyanobacteria;;Nostocales;Nostocaceae;Richelia;Richelia_intracellularis,730,1,0,3010.6879421947915,0.0018659584836407,
ERR538183,7,2507311288__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_KORDI-49,718,1,0,3061.005846521167,0.0018971444193004,
ERR538183,7,2580947325__96-825,Bacteria;Cyanobacteria;unclassified;Nostocales;Nostocaceae;Richelia_intracellularis,730,3,0,9032.063826584375,0.0055978754509222,
ERR538183,7,2608231345__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_marinus,697,1,0,3153.231273747773,0.0019543037203124,
ERR538183,7,2653703159__114-834,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;unclassified,721,15,0,45724.04017618997,0.0283387592175675,
ERR538183,7,2688544524__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_WH_8103,718,1,0,3061.005846521167,0.0018971444193004,
ERR538183,7,2717255388__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-388-E21,697,1,0,3153.231273747773,0.0019543037203124,
ERR538183,7,2717260497__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-388-I18,697,1,0,3153.231273747773,0.0019543037203124,
ERR538183,7,2717398370__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-670-J16,697,1,0,3153.231273747773,0.0019543037203124,
ERR538183,7,2717401054__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-670-L08,697,1,0,3153.231273747773,0.0019543037203124,
ERR538183,7,2717413373__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-673-K21,697,1,0,3153.231273747773,0.0019543037203124,
ERR538183,7,2717415775__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-673-L23,697,1,0,3153.231273747773,0.0019543037203124,
ERR538183,7,2717426660__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-676-P15-1,697,1,0,3153.231273747773,0.0019543037203124,
ERR538183,7,2717539561__93-810,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_AG-673-A03,718,2,0,6122.011693042334,0.0037942888386009,
ERR538183,7,2717578636__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-321-P21,697,3,0,9459.69382124332,0.0058629111609372,
ERR538183,7,2717602787__93-810,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_AG-679-E23,718,1,0,3061.005846521167,0.0018971444193004,
ERR538183,7,2717630693__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-321-D23,697,3,0,9459.69382124332,0.0058629111609372,
ERR538183,7,2717644112__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-335-J19,697,1,0,3153.231273747773,0.0019543037203124,
ERR538183,7,2717645425__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-335-O19,697,1,0,3153.231273747773,0.0019543037203124,
ERR538183,7,2717658095__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-388-J02,697,1,0,3153.231273747773,0.0019543037203124,
ERR538183,7,2717734730__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-459-A09,697,1,0,3153.231273747773,0.0019543037203124,
ERR538183,7,2717746920__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-459-O03,697,1,0,3153.231273747773,0.0019543037203124,
ERR538183,7,2887287612__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;uncultured_Synechococcus_sp,718,1,0,3061.005846521167,0.0018971444193004,
ERR538183,7,2889367628__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_HB1133,718,2,0,6122.011693042334,0.0037942888386009,
ERR538183,7,2889372501__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;uncultured_Synechococcus_sp,718,2,0,6122.011693042334,0.0037942888386009,
ERR538183,7,2889373638__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;uncultured_Synechococcus_sp,718,1,0,3061.005846521167,0.0018971444193004,
ERR538183,7,29410.SAMEA3233744.SynWH8103_00332__102-819,Bacteria;Cyanobacteria;;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp._WH_8103,718,1,0,3061.005846521167,0.0018971444193004,
ERR538183,7,316278.SAMEA3138265.SynRCC307_2195__114-834,Bacteria;Cyanobacteria;;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp._RCC307,721,16,0,48772.3095212693,0.030228009832072,
ERR538183,7,585423.SAMN02202184.KR49_10485__102-819,Bacteria;Cyanobacteria;;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp._KORDI-49,718,1,0,3061.005846521167,0.0018971444193004,
ERR538183,7,59919.SAMEA3138209.PMM0228__93-789,Bacteria;Cyanobacteria;;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococcus_marinus,697,1,0,3153.231273747773,0.0019543037203124,
ERR538183,7,637444406__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_WH_8102,718,3,0,9183.0175395635,0.0056914332579014,
ERR538183,7,640547154__114-834,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_RCC307,721,6,0,18289.616070475982,0.011335503687027,
ERR538183,7,84588.SAMEA3138327.SYNW0303__102-819,Bacteria;Cyanobacteria;;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp._WH_8102,718,1,0,3061.005846521167,0.0018971444193004,
ERR538183,7,CAMNT_0044359035__c929-206,"Eukaryota;Haptophyta;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_cordata,_Strain_RCC1383",723,1,0,3039.8370647333304,0.0018840244717257,Haptophytes
ERR538183,7,CAMNT_0045257707__c781-76,"Eukaryota;Alveolata;Dinophyceae;Gonyaulacales;Ceratiaceae;Tripos;Ceratium_fusus,_Strain_PA161109",705,1,0,3117.449925960564,0.0019321272241953,Dinoflagellates
ERR538183,7,CK_Syn_A15-24_00370_III_IIIa_3c__102-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,718,4,0,12244.023386084667,0.0075885776772019,
ERR538183,7,CK_Syn_A15-28_00361_III_IIIb_3c__102-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,718,2,0,6122.011693042334,0.0037942888386009,
ERR538183,7,CK_Syn_A15-44_00303_II_IIa_2__102-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,718,1,0,3061.005846521167,0.0018971444193004,
ERR538183,7,CK_Syn_A18-40_00312_III_IIIa_3dB__102-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,718,2,0,6122.011693042334,0.0037942888386009,
ERR538183,7,CK_Syn_A18-46.1_00328_III_IIIa_3c__102-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,718,3,0,9183.0175395635,0.0056914332579014,
ERR538183,7,CK_Syn_BOUM118_00316_III_IIIa_3c__102-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,718,1,0,3061.005846521167,0.0018971444193004,
ERR538183,7,CK_Syn_KORDI-49_03100_WPC1_WPC1_3aA__102-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,718,3,0,9183.0175395635,0.0056914332579014,
ERR538183,7,CK_Syn_MINOS11_02365_5.3_5.3_3dB__99-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,721,24,0,73158.46428190394,0.045342014748108,
ERR538183,7,CK_Syn_RCC307_02195_5.3_5.3_3eA__99-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,721,10,0,30482.69345079331,0.018892506145045,
ERR538183,7,JCVI_READ_1105333330834__18-351,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,334,1,0,6580.246101204185,0.0040782924941848,
ERR538183,7,JCVI_READ_1105333509755__c286-4,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,283,1,0,7766.085504601406,0.0048132497987906,
ERR538183,7,JCVI_READ_181551__c947-230,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,4,0,12244.023386084667,0.0075885776772019,
ERR538183,7,JCVI_READ_2163979__c988-271,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,3061.005846521167,0.0018971444193004,
ERR538183,7,JCVI_READ_2165325__21-486,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,466,1,0,4716.313729189265,0.0029230680108535,
ERR538183,7,JCVI_READ_281943__c1015-412,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,604,1,0,3638.745360599665,0.0022552147236055,
ERR538183,7,JCVI_READ_3044807__201-918,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,6122.011693042334,0.0037942888386009,
ERR538183,7,JCVI_READ_420947__c890-173,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,6122.011693042334,0.0037942888386009,
ERR538183,7,JCVI_READ_485725__c737-47,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,691,1,0,3180.610995372211,0.0019712730724424,
ERR538183,7,JCVI_READ_564961__360-1074,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,715,3,0,9221.547683086144,0.005715313397445,
ERR538183,7,JCVI_READ_579321__c915-210,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,706,1,0,3113.034274507362,0.0019293905000817,
ERR538183,7,MATOU.v2.116783519__96-801,Eukaryota;Sar;Alveolata;Dinophyceae,706,2,0,6226.068549014724,0.0038587810001635,Dinoflagellates
ERR538183,7,MATOU.v2.117397351__c771-66,Eukaryota;Sar;Alveolata;Dinophyceae,706,1,0,3113.034274507362,0.0019293905000817,Dinoflagellates
ERR538183,7,MATOU.v2.13205657__3-390,Eukaryota;Sar;Alveolata;Dinophyceae,388,1,0,5664.438654129376,0.0035106950852003,Dinoflagellates
ERR538183,7,MATOU.v2.2051989__c783-306,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,478,6,0,27587.47528622005,0.01709811330198,
ERR538183,7,MATOU.v2.22521218__c917-221,Eukaryota;Viridiplantae;Chlorophyta;core,697,1,0,3153.231273747773,0.0019543037203124,Chlorophytes
ERR538183,7,MATOU.v2.23232666__c1227-495,Eukaryota;Sar;Stramenopiles;Ochrophyta;Eustigmatophyceae,733,1,0,2998.3658905896286,0.0018583215457813,Other eukaryotic phytoplankton
ERR538183,7,MATOU.v2.26436763__c650-1,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,650,1,0,3381.23415046492,0.0020956149123965,
ERR538183,7,MATOU.v2.27106389__c851-143,Eukaryota;Sar;Alveolata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium,709,4,0,12399.448224554008,0.0076849065898885,Dinoflagellates
ERR538183,7,MATOU.v2.27502679__c407-2,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,406,1,0,5413.305905916744,0.0033550485050683,
ERR538183,7,MATOU.v2.30650843__5937-6654,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,6122.011693042334,0.0037942888386009,
ERR538183,7,MATOU.v2.30650983__3-618,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,616,9,0,32110.746396460683,0.0199015377232463,
ERR538183,7,MATOU.v2.30685440__c658-1,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,658,13,0,43421.62396873643,0.0269117720512928,
