CAMNT_0051618967__336-1041 Eukaryota;Alveolata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Alexandrium;Alexandrium_margalefi,_Strain_AMGDE01CS-322 Database=MMETSP
CAMNT_0051539143__c764-59 Eukaryota;Alveolata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Alexandrium;Alexandrium_margalefi,_Strain_AMGDE01CS-322 Database=MMETSP
CAMNT_0051538343__276-981 Eukaryota;Alveolata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Alexandrium;Alexandrium_margalefi,_Strain_AMGDE01CS-322 Database=MMETSP
CAMNT_0011513543__315-1020 Eukaryota;Alveolata;Dinophyceae;Gonyaulacales;Goniodomataceae;Gambierdiscus;Gambierdiscus_australes,_Strain_CAWD_149 Database=MMETSP
CAMNT_0029242679__c854-152 Eukaryota;Alveolata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Amphidinium;Amphidinium_carterae,_Strain_CCMP1314 Database=MMETSP
CAMNT_0034502935__c2029-1324 Eukaryota;Alveolata;Dinophyceae;Thoracosphaerales;Thoracosphaeraceae;Apocalathium;Peridinium_aciculiferum,_Strain_PAER_2 Database=MMETSP
CAMNT_0034469789__252-960 Eukaryota;Alveolata;Dinophyceae;Thoracosphaerales;Thoracosphaeraceae;Apocalathium;Peridinium_aciculiferum,_Strain_PAER_2 Database=MMETSP
CAMNT_0043654623__c1251-546 Eukaryota;Alveolata;Dinophyceae;Suessiales;Suessiaceae;Polarella;Polarella_glacialis,_Strain_CCMP2088 Database=MMETSP
CAMNT_0036705399__321-1026 Eukaryota;Alveolata;Dinophyceae;Suessiales;Symbiodiniaceae;Symbiodinium;Symbiodinium_sp,_Strain_CCMP2430 Database=MMETSP
CAMNT_0011652399__c766-61 Eukaryota;Alveolata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Alexandrium;Alexandrium_catenella,_Strain_OF101 Database=MMETSP
CAMNT_0011632925__c785-80 Eukaryota;Alveolata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Alexandrium;Alexandrium_catenella,_Strain_OF101 Database=MMETSP
CAMNT_0023551773__c778-73 Eukaryota;Alveolata;Dinophyceae;Suessiales;Symbiodiniaceae;Symbiodinium;Symbiodinium_sp.,_Strain_CCMP421 Database=MMETSP
CAMNT_0006684295__843-1548 Eukaryota;Alveolata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Alexandrium;Alexandrium_tamarense,_Strain_CCMP1771 Database=MMETSP
CAMNT_0005279569__c828-120 Eukaryota;Alveolata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium_catenatum,_Strain_GC744 Database=MMETSP
CAMNT_0000795653__c786-81 Eukaryota;Alveolata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Alexandrium;Alexandrium_minutum,_Strain_CCMP113 Database=MMETSP
CAMNT_0020733111__c964-259 Eukaryota;Alveolata;Dinophyceae;Gonyaulacales;Goniodomataceae;Pyrodinium;Pyrodinium_bahamense,_Strain_pbaha01 Database=MMETSP
CAMNT_0044928149__c823-115 Eukaryota;Alveolata;Dinophyceae;Thoracosphaerales;Thoracosphaeraceae;Scrippsiella;Scrippsiella_hangoei-like,_Strain_SHHI-4 Database=MMETSP
CAMNT_0034502935__c772-64 Eukaryota;Alveolata;Dinophyceae;Thoracosphaerales;Thoracosphaeraceae;Apocalathium;Peridinium_aciculiferum,_Strain_PAER_2 Database=MMETSP
CAMNT_0044888355__375-1083 Eukaryota;Alveolata;Dinophyceae;Thoracosphaerales;Thoracosphaeraceae;Scrippsiella;Scrippsiella_hangoei-like,_Strain_SHHI-4 Database=MMETSP
CAMNT_0051609657__345-1050 Eukaryota;Alveolata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Alexandrium;Alexandrium_margalefi,_Strain_AMGDE01CS-322 Database=MMETSP
CAMNT_0044337641__c1203-495 Eukaryota;Alveolata;Dinophyceae;Peridiniales;Endodiniaceae;Brandtodinium;Brandtodinium_nutriculum,_Strain_RCC3387 Database=MMETSP
CAMNT_0029290933__891-1602 Eukaryota;Alveolata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Amphidinium;Amphidinium_carterae,_Strain_CCMP1314 Database=MMETSP
CAMNT_0029241919__336-1047 Eukaryota;Alveolata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Amphidinium;Amphidinium_carterae,_Strain_CCMP1314 Database=MMETSP
CAMNT_0051620165__330-1038 Eukaryota;Alveolata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Alexandrium;Alexandrium_margalefi,_Strain_AMGDE01CS-322 Database=MMETSP
CAMNT_0045046695__c738-30 Eukaryota;Alveolata;Dinophyceae;Thoracosphaerales;Thoracosphaeraceae;Scrippsiella;Scrippsiella_hangoei-like,_Strain_SHHI-4 Database=MMETSP
CAMNT_0035848147__c772-64 Eukaryota;Alveolata;Dinophyceae;Thoracosphaerales;Thoracosphaeraceae;Scrippsiella;Scrippsiella_hangoei,_Strain_SHTV5 Database=MMETSP
CAMNT_0020019043__339-1050 Eukaryota;Alveolata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Amphidinium;Amphidinium_massartii,_Strain_CS-259 Database=MMETSP
CAMNT_0029238605__c801-90 Eukaryota;Alveolata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Amphidinium;Amphidinium_carterae,_Strain_CCMP1314 Database=MMETSP
CAMNT_0036219599__972-1680 Eukaryota;Alveolata;Dinophyceae;Thoracosphaerales;Thoracosphaeraceae;Scrippsiella;Scrippsiella_trochoidea,_Strain_CCMP3099 Database=MMETSP
CAMNT_0020019359__354-1065 Eukaryota;Alveolata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Amphidinium;Amphidinium_massartii,_Strain_CS-259 Database=MMETSP
CAMNT_0051620817__c819-111 Eukaryota;Alveolata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Alexandrium;Alexandrium_margalefi,_Strain_AMGDE01CS-322 Database=MMETSP
CAMNT_0051621263__321-1029 Eukaryota;Alveolata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Alexandrium;Alexandrium_margalefi,_Strain_AMGDE01CS-322 Database=MMETSP
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Fragilariales;Fragilariaceae;Synedra_sp.,_Strain_RCC2510___METDB-00442-1-DN9871-c0-g1-i1__c912-198 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Fragilariales;Fragilariaceae;Synedra_sp.,_Strain_RCC2510___METDB-00442-1-DN9871-c0-g1-i1__c912-198 Database=MMETSP
CAMNT_0040637091__c987-273 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Coscinodiscophycidae;Melosirales;Stephanopyxidaceae;Stephanopyxis;Stephanopyxis_turris,_Strain_CCMP_815 Database=MMETSP
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Coscinodiscophyceae_X;Guinardia_flaccida,_Strain_RCC3093___METDB-00191-1-DN3787-c0-g1-i1__c996-282 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Coscinodiscophyceae_X;Guinardia_flaccida,_Strain_RCC3093___METDB-00191-1-DN3787-c0-g1-i1__c996-282 Database=MMETSP
CAMNT_0029955533__c992-278 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Chaetocerotophycidae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_affinis,_Strain_CCMP159 Database=MMETSP
CAMNT_0006955027__c925-211 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Fragilariophyceae;Fragilariophycidae;Fragilariales;Fragilariaceae;Synedropsis;Synedropsis_recta,_Strain_CCMP1620 Database=MMETSP
CAMNT_0029284949__c765-54 Eukaryota;Alveolata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Amphidinium;Amphidinium_carterae,_Strain_CCMP1314 Database=MMETSP
CAMNT_0024650639__c743-32 Eukaryota;Stramenopiles;Ochrophyta;Bolidophyceae;Parmales;Triparmaceae;Triparma;Bolidomonas_pacifica,_Strain_RCC208 Database=MMETSP
CAMNT_0049107185__c935-221 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Fragilariophyceae;Fragilariophycidae;Fragilariales;Staurosiraceae;Staurosira_complex_sp.,_Strain_CCMP2646 Database=MMETSP
CAMNT_0029973565__108-822 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Chaetocerotophycidae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_curvisetus,_Strain_unknown Database=MMETSP
CAMNT_0024703429__213-927 Eukaryota;Stramenopiles;Ochrophyta;Bolidophyceae;Parmales;Triparmaceae;Bolidomonas_sp.,_Strain_RCC1657 Database=MMETSP
CAMNT_0043428857__c973-259 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Mediophyceae;Biddulphiophycidae;Hemiaulales;Hemiaulaceae;Eucampia;Eucampia_antarctica,_Strain_CCMP1452 Database=MMETSP
CAMNT_0006522515__225-936 Eukaryota;Stramenopiles;Ochrophyta;Bolidophyceae;Parmales;Triparmaceae;Triparma;Bolidomonas_pacifica,_Strain_CCMP_1866 Database=MMETSP
CAMNT_0027375185__c1040-326 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Rhizosoleniophycidae;Rhizosoleniales;Rhizosoleniaceae;Dactyliosolen;Dactyliosolen_fragilissimus,_Strain_unknown Database=MMETSP
CAMNT_0004065807__c931-217 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Fragilariophyceae;Fragilariophycidae;Cyclophorales;Cyclophoraceae;Cyclophora;Cyclophora_tenuis,_Strain_ECT3854 Database=MMETSP
CAMNT_0047167547__261-975 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Fragilariophyceae;Fragilariophycidae;Thalassionemales;Thalassionemataceae;Thalassiothrix;Thalassiothrix_antarctica,_Strain_L6-D1 Database=MMETSP
CAMNT_0043104149__c738-27 Eukaryota;Stramenopiles;Ochrophyta;Bolidophyceae;Parmales;Triparmaceae;Bolidomonas_sp.,_Strain_RCC2347 Database=MMETSP
CAMNT_0047084153__c981-264 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Chaetocerotophycidae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_debilis,_Strain_MM31A-1 Database=MMETSP
CAMNT_0049057711__246-963 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Fragilariophyceae;Fragilariophycidae;Licmophorales;Licmophoraceae;Licmophora;Licmophora_paradoxa,_Strain_CCMP2313 Database=MMETSP
CAMNT_0046829549__249-966 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Thalassiosirophycidae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_gravida,_Strain_GMp14c1 Database=MMETSP
CAMNT_0048203109__c1001-284 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Thalassiosirophycidae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema_japonicum,_Strain_CCMP2506 Database=MMETSP
CAMNT_0047287971__c1010-293 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Thalassiosirophycidae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_miniscula,_Strain_CCMP1093 Database=MMETSP
CAMNT_0047215067__c955-238 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Chaetocerotophycidae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_neogracile,_Strain_CCMP1317 Database=MMETSP
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Thalassiosirophycidae;Thalassiosirales;Thalassiosiraceae;Minidiscus_sp.,_Strain_RA080513-10___METDB-00262-1-DN3417-c0-g1-i1__c1020-303 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Thalassiosirophycidae;Thalassiosirales;Thalassiosiraceae;Minidiscus_sp.,_Strain_RA080513-10___METDB-00262-1-DN3417-c0-g1-i1__c1020-303 Database=MMETSP
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula_sp.,_Strain_RCC3092___METDB-00269-1-DN10161-c0-g1-i1__c875-158 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula_sp.,_Strain_RCC3092___METDB-00269-1-DN10161-c0-g1-i1__c875-158 Database=MMETSP
CAMNT_0045576719__762-1479 Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales;Pelagomonas;Pelagomonas_calceolata,_Strain_CCMP1756 Database=MMETSP
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Naviculales;Pleurosigmataceae;Pleurosigma_sp.,_Strain_RCC3090___METDB-00346-1-DN25453-c2-g5-i1__c916-199 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Naviculales;Pleurosigmataceae;Pleurosigma_sp.,_Strain_RCC3090___METDB-00346-1-DN25453-c2-g5-i1__c916-199 Database=MMETSP
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Mediophyceae;Thalassiosirales;Thalassioriraceae;Shionodiscus_bioculatus,_Strain_RCC1991___METDB-00408-1-DN20187-c2-g2-i1__c1097-380 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Mediophyceae;Thalassiosirales;Thalassioriraceae;Shionodiscus_bioculatus,_Strain_RCC1991___METDB-00408-1-DN20187-c2-g2-i1__c1097-380 Database=MMETSP
CAMNT_0045087157__198-915 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Tryblionella;Nitzschia_punctata,_Strain_CCMP561 Database=MMETSP
CAMNT_0046372457__c1031-314 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Corethrophycidae;Corethrales;Corethraceae;Corethron;Corethron_pennatum,_Strain_L29A3 Database=MMETSP
CAMNT_0046340057__45-762 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Corethrophycidae;Corethrales;Corethraceae;Corethron;Corethron_pennatum,_Strain_L29A3 Database=MMETSP
CAMNT_0046534021__c1260-543 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Mediophyceae;Cymatosirophycidae;Cymatosirales;Cymatosiraceae;Extubocellulus;Extubocellulus_spinifer,_Strain_CCMP396 Database=MMETSP
CAMNT_0046001029__c1656-939 Eukaryota;Alveolata;Dinophyceae;Peridiniales;Kryptoperidiniaceae;Durinskia;Durinskia_baltica,_Strain_CSIRO_CS-38 Database=MMETSP
CAMNT_0045645229__300-1017 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia_fraudulenta,_Strain_WWA7 Database=MMETSP
CAMNT_0046019947__c1015-301 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Thalassiosirophycidae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_antarctica,_Strain_CCMP982 Database=MMETSP
CAMNT_0033572503__219-936 Eukaryota;Alveolata;Dinophyceae;Peridiniales;Kryptoperidiniaceae;Kryptoperidinium;Kryptoperidinium_foliaceum,_Strain_CCMP1326 Database=MMETSP
CAMNT_0033298103__252-969 Eukaryota;Alveolata;Dinophyceae;Peridiniales;Kryptoperidiniaceae;Kryptoperidinium;Kryptoperidinium_foliaceum,_Strain_CCMP1326 Database=MMETSP
CAMNT_0037192463__c997-280 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Thalassiosirophycidae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_oceanica,_Strain_CCMP1005 Database=MMETSP
CAMNT_0030387589__c1268-551 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Mediophyceae;Lithodesmiophycidae;Lithodesmiales;Lithodesmiaceae;Ditylum90.;Ditylum_brightwellii,_Strain_GSO103 Database=MMETSP
CAMNT_0029341523__237-954 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Thalassiophysales;Catenulaceae;Amphora;Amphora_coffeaeformis,_Strain_CCMP127 Database=MMETSP
CAMNT_0007255883__c799-82 Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales;Pelagomonas;Pelagomonas_calceolata,_Strain_RCC969 Database=MMETSP
CAMNT_0038591771__c1050-333 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Mediophyceae;Lithodesmiophycidae;Lithodesmiales;Lithodesmiaceae;Ditylum90.;Ditylum_brightwellii,_Strain_GSO104 Database=MMETSP
CAMNT_0003611525__c1126-409 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia_arenysensis,_Strain_B593 Database=MMETSP
CAMNT_0038722565__612-1329 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Fragilariophyceae;Fragilariophycidae;Rhabdonematales;Grammatophoraceae;Grammatophora;Grammatophora_oceanica,_Strain_CCMP_410 Database=MMETSP
CAMNT_0003582623__c913-196 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia_delicatissima,_Strain_B596 Database=MMETSP
CAMNT_0037292949__273-990 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Thalassiosirophycidae;Thalassiosirales;Thalassiosiraceae;Thalassiosira92.;Thalassiosira_rotula,_Strain_GSO102 Database=MMETSP
CAMNT_0037261771__c996-279 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Thalassiosirophycidae;Thalassiosirales;Thalassiosiraceae;Thalassiosira92.;Thalassiosira_rotula,_Strain_CCMP3096 Database=MMETSP
CAMNT_0004474329__240-957 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Fragilariophyceae;Fragilariophycidae;Cyclophorales;Cyclophoraceae;Astrosyne;Astrosyne_radiata,_Strain_13vi08-1A Database=MMETSP
CAMNT_0020634817__c964-247 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Rhizosoleniophycidae;Rhizosoleniales;Rhizosoleniaceae;Rhizosolenia;Rhizosolenia_setigera,_Strain_CCMP_1694 Database=MMETSP
CAMNT_0020584589__c920-206 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Fragilariophyceae;Fragilariophycidae;Thalassionemales;Thalassionemataceae;Thalassionema;Thalassionema_frauenfeldii,_Strain_CCMP_1798 Database=MMETSP
CAMNT_0025451259__c993-276 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Mediophyceae;Biddulphiophycidae;Triceratiales;Triceratiaceae;Trieres;species_Triereschinensis;homotypicsynonym_Odontellachinensis;Odontella_sinensis,_Strain_Grunow_1884 Database=MMETSP
CAMNT_0013158029__c1023-306 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Coscinodiscophycidae;Aulacoseiraceae;Aulacoseira;Aulacoseira_subarctica_,_Strain_CCAP_1002_5 Database=MMETSP
CAMNT_0013233331__c987-270 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Naviculales;Amphipleuraceae;Amphiprora;Amphiprora_paludosa,_Strain_CCMP125 Database=MMETSP
CAMNT_0013308281__c993-276 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Thalassiosirophycidae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_punctigera,_Strain_Tpunct2005C2 Database=MMETSP
CAMNT_0017888551__c995-278 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Chaetocerotophycidae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_sp.,_Strain_GSL56 Database=MMETSP
CAMNT_0007439337__222-939 Eukaryota;Haptophyta;Chrysoculter;Chrysoculter_rhomboideus,_Strain_RCC1486 Database=MMETSP
CAMNT_0007463595__216-933 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Chaetocerotophycidae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_neogracile,_Strain_RCC1993 Database=MMETSP
CAMNT_0029291815__c985-268 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Naviculales;Amphipleuraceae;Amphiprora_sp.,_Strain_CCMP467 Database=MMETSP
CAMNT_0013008265__c1039-322 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Thalassiosirophycidae;Thalassiosirales;Thalassiosiraceae;Detonula;Detonula_confervacea,_Strain_CCMP_353 Database=MMETSP
CAMNT_0013125195__294-1011 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia_pungens,_Strain_pungens Database=MMETSP
CAMNT_0012978487__237-954 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Thalassiosirophycidae;Thalassiosirales;Stephanodiscaceae;Cyclotella;Cyclotella_meneghiniana,_Strain_CCMP_338 Database=MMETSP
CAMNT_0000437051__c1061-344 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Mediophyceae;Biddulphiophycidae;Eupodiscales;Eupodiscaceae;Odontella;Odontella_aurita,_Strain__1302-5 Database=MMETSP
CAMNT_0042690881__c945-231 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Chaetocerotophycidae;Chaetocerotales;Chaetocerotaceae;Chaetoceros_sp.,_Strain_UNC1202 Database=MMETSP
CAMNT_0043982503__c1059-342 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Chaetocerotophycidae;Chaetocerotales;Attheyaceae;Attheya;Attheya_septentrionalis,_Strain_CCMP2084 Database=MMETSP
CAMNT_0042578107__c872-155 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Fragilariophyceae;Fragilariophycidae;Fragilariales;Fragilariaceae;Asterionellopsis;Asterionellopsis_glacialis,_Strain_CCMP1581 Database=MMETSP
CAMNT_0042621749__c951-234 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia_heimii,_Strain_UNC1101 Database=MMETSP
CAMNT_0043311763__225-942 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Mediophyceae;Cymatosirophycidae;Cymatosirales;Cymatosiraceae;Minutocellus;Minutocellus_polymorphus,_Strain_CCMP3303 Database=MMETSP
CAMNT_0043324773__129-846 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Chaetocerotophycidae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_brevis,_Strain_CCMP164 Database=MMETSP
CAMNT_0043946079__c1006-289 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Chaetocerotophycidae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_dichaeta,_Strain_CCMP1751 Database=MMETSP
CAMNT_0042725889__c951-234 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia_delicatissima,_Strain_UNC1205 Database=MMETSP
CAMNT_0042187039__213-930 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Chaetocerotophycidae;Leptocylindrales;Leptocylindraceae;Leptocylindrus;Leptocylindrus_danicus,_Strain_CCMP1856 Database=MMETSP
CAMNT_0000160015__c1175-458 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Corethrophycidae;Corethrales;Corethraceae;Corethron;Corethron_hystrix,_Strain_308 Database=MMETSP
CAMNT_0003537927__c2564-1847 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Chaetocerotophycidae;Leptocylindrales;Leptocylindraceae;Leptocylindrus;Leptocylindrus_danicus,_Strain_var._apora_B651 Database=MMETSP
CAMNT_0042960067__c859-142 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Mediophyceae;Biddulphiophycidae;Triceratiales;Triceratiaceae;Triceratium;Triceratium_dubium,_Strain_CCMP147 Database=MMETSP
CAMNT_0030436381__c1182-465 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Mediophyceae;Lithodesmiophycidae;Lithodesmiales;Lithodesmiaceae;Ditylum90.;Ditylum_brightwellii,_Strain_GSO105 Database=MMETSP
CAMNT_0029526931__c878-158 Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales;Aureococcus;Aureococcus_anophagefferens,_Strain_CCMP1850 Database=MMETSP
CAMNT_0042948665__225-945 Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;Sarcinochrysidales;Sarcinochrysidaceae96.;Sarcinochrysis_sp,_Strain_CCMP770 Database=MMETSP
CAMNT_0007261285__c1903-1183 Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;unclassified_Pelagophyceae;Pelagophyceae_sp.,_Strain_RCC1024 Database=MMETSP
CAMNT_0031379299__c908-191 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Fragilariopsis;Fragilariopsis_kerguelensis,_Strain_L26_C5 Database=MMETSP
CAMNT_0044383143__c1039-319 Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;unclassified_Pelagophyceae;Pelagophyceae_sp.,_Strain_CCMP2135 Database=MMETSP
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Bacillariophycidae;Naviculales;Haslea_sp.,_Strain_RCC2677___METDB-00198-1-DN5128-c0-g1-i1__c1204-487 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Bacillariophycidae;Naviculales;Haslea_sp.,_Strain_RCC2677___METDB-00198-1-DN5128-c0-g1-i1__c1204-487 Database=MMETSP
CAMNT_0028391329__c993-276 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Mediophyceae;Lithodesmiophycidae;Lithodesmiales;Lithodesmiaceae;Helicotheca_tamensis,_Strain_CCMP826 Database=MMETSP
CAMNT_0043768387__c1119-402 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Bacillariophycidae;Naviculales;Naviculaceae;Craspedostauros;Craspedostauros_australis,_Strain_CCMP3328 Database=MMETSP
CAMNT_0027382169__c763-46 Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Fragilariophyceae;Fragilariophycidae;Fragilariales;Fragilariaceae;Asterionellopsis;Asterionellopsis_glacialis,_Strain_unknwon Database=MMETSP
