sample_id,Station,gene_id,taxonomy,length,mapped_counts,unmapped_counts,RPKM,RPKM_abund,assigned_tax
ERR538184,23,MATOU.v2.88057992__c401-158,Eukaryota;Sar;Alveolata;Dinophyceae;dinoflagellate_with_green_alga-derived_plastids,244,1,0,12054.00192864031,0.0065758004957209,Dinoflagellates
ERR538184,23,MATOU.v2.88094776__3-567,Eukaryota;Sar;Alveolata;Dinophyceae;dinoflagellate_with_green_alga-derived_plastids,565,1,0,5205.622071837584,0.0028398147273555,Dinoflagellates
ERR538184,23,MATOU.v2.9066553__c641-11,Eukaryota;Sar;Alveolata;Dinophyceae;dinoflagellate_with_green_alga-derived_plastids,631,1,0,4661.135452596252,0.002542781808171,Dinoflagellates
ERR538184,23,MATOU.v2.91773971__c1098-402,Eukaryota;Sar;Alveolata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Lepidodinium,697,1,0,4219.765381044814,0.0023020018952021,Dinoflagellates
ERR538184,23,MATOU.v2.91778852__3-594,Eukaryota;Sar;Alveolata;Dinophyceae;Gonyaulacales,592,1,0,4968.203497615263,0.0027102961502633,Dinoflagellates
ERR538184,23,MATOU.v2.91801091__3-630,Eukaryota;Sar;Alveolata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Lepidodinium;Lepidodinium,628,2,0,9366.804046459349,0.0051098577100506,Dinoflagellates
ERR538184,23,MATOU.v2.93052368__369-1086,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales,718,1,0,4096.346059315091,0.0022346731489636,Pelagophytes
ERR538184,23,MATOU.v2.93055206__c946-223,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis,724,1,0,4062.398440038999,0.0022161537582263,Haptophytes
ERR538184,23,MATOU.v2.96098352__162-825,Eukaryota;Sar;Alveolata;Dinophyceae,664,1,0,4429.482636428065,0.0024164086158974,Dinoflagellates
ERR538184,23,MATOU.v2.99284443__c497-245,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae,253,1,0,11625.20344106022,0.0063418787389561,Haptophytes
ERR538184,23,MATOU.v2.99449356__231-960,Eukaryota;Haptista;Haptophyta,730,1,0,4029.0088638195,0.00219793879583,Haptophytes
ERR538184,23,MATOU.v2.99544260__c316-22,Eukaryota;Sar;Alveolata;Dinophyceae,295,1,0,9970.089730807576,0.005438967189681,Dinoflagellates
ERR538184,23,OM-RGC.v2.009903725__108-825,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,8192.692118630182,0.0044693462979273,
ERR538184,23,OM-RGC.v2.010049696__99-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,721,5,0,20396.50811781023,0.0111268746252143,
ERR538184,23,OM-RGC.v2.010757467__102-798,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,697,2,0,8439.530762089627,0.0046040037904043,
ERR538184,23,OM-RGC.v2.013495400__3-708,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,706,2,0,8331.944675887353,0.0045453125239544,
ERR538184,23,OM-RGC.v2.019715172__141-588,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,448,9,0,59086.13445378151,0.0322331649299177,
ERR538184,23,OM-RGC.v2.030868354__102-408,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,307,1,0,9580.379383023568,0.0052263691236348,
ERR538184,23,OM-RGC.v2.036774667__3-276,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,274,3,0,32202.662086732504,0.0175674670177654,
ERR538184,23,TARA_MED_95_MAG_00101_000000000518__981-1710,Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Microcoleaceae;Trichodesmium,730,7,0,28203.062046736504,0.01538557157081,Trichodesmium
ERR538184,23,TARA_MED_95_MAG_00138_000000000117__c673-1,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,673,2,0,8740.4947120007,0.0047681881752032,
ERR538184,23,TARA_MED_95_MAG_00139_000000000187__3216-3933,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,8192.692118630182,0.0044693462979273,
ERR538184,23,TARA_MED_95_MAG_00233_000000000042__c852-135,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,4096.346059315091,0.0022346731489636,
ERR538184,23,TARA_MED_95_MAG_00348_000000000099__c6213-5493,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,721,2,0,8158.603247124092,0.0044507498500857,
ERR538184,23,TARA_MED_95_MAG_00362_000000001417.4.1__165-897,Eukaryota;Sar;Stramenopiles;Ochrophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas,733,1,0,4012.519059465532,0.002188943139094,Other eukaryotic phytoplankton
ERR538184,23,TARA_MED_95_MAG_00462_000000001034.1.4__264-954,Eukaryota;Viridiplantae;Chlorophyta;prasinophyte_incertae_sedis;Pycnococcaceae;Pycnococcus,691,1,0,4256.405890865753,0.0023219903342343,Chlorophytes
ERR1726540,22,000001230954__1500-2217,Eukaryota;Haptista;Haptophyta,718,1,0,12006.53155316492,0.0065473794404928,Haptophytes
ERR1726540,22,000001341251__261-978,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,24013.06310632984,0.0130947588809857,
ERR1726540,22,000001468797__735-1452,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,12006.53155316492,0.0065473794404928,
ERR1726540,22,000001998079__c380-104,Eukaryota;Haptista;Haptophyta,277,7,0,217851.36312710072,0.1187982998841771,Haptophytes
ERR1726540,22,000002968784__c688-1,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,688,1,0,12530.072173215718,0.0068328756370259,
ERR1726540,22,000003161692__3-354,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,352,1,0,24490.595611285265,0.0133551660178234,
ERR1726540,22,000003993252__1023-1698,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,676,12,0,153029.99387880025,0.0834500314486485,
ERR1726540,22,000004661120__c2418-2058,Eukaryota;Haptista;Haptophyta,361,1,0,23880.026745629955,0.0130222117403708,Haptophytes
ERR1726540,22,000005040744__c2878-2161,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,12006.53155316492,0.0065473794404928,
ERR1726540,22,000007006434__1968-2685,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,12006.53155316492,0.0065473794404928,
ERR1726540,22,000007434325__27-744,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,5,0,60032.65776582461,0.0327368972024642,
ERR1726540,22,000007482744__69-786,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,12006.53155316492,0.0065473794404928,
ERR1726540,22,000008101154__c714-1,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,714,1,0,12073.795035255482,0.0065840594373583,
ERR1726540,22,000008984842__c5417-4700,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,12006.53155316492,0.0065473794404928,
ERR1726540,22,000010937165__2580-3297,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,12006.53155316492,0.0065473794404928,
ERR1726540,22,2688544524__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_WH_8103,718,1,0,12006.53155316492,0.0065473794404928,
ERR1726540,22,2717401054__93-789,Bacteria;Cyanobacteria;unclassified;Synechococcales;Prochloraceae;Prochlorococcus_sp_AG-670-L08,697,1,0,12368.27784099342,0.0067446462529036,
ERR1726540,22,2792983275__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_MED650,718,1,0,12006.53155316492,0.0065473794404928,
ERR1726540,22,2889372501__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;uncultured_Synechococcus_sp,718,2,0,24013.06310632984,0.0130947588809857,
ERR1726540,22,29410.SAMEA3233744.SynWH8103_00332__102-819,Bacteria;Cyanobacteria;;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp._WH_8103,718,2,0,24013.06310632984,0.0130947588809857,
ERR1726540,22,316278.SAMEA3138265.SynRCC307_2195__114-834,Bacteria;Cyanobacteria;;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp._RCC307,721,1,0,11956.573724233584,0.0065201365301995,
ERR1726540,22,637444406__102-819,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_WH_8102,718,4,0,48026.126212659685,0.0261895177619714,
ERR1726540,22,639020231__93-810,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_WH_7805,718,1,0,12006.53155316492,0.0065473794404928,
ERR1726540,22,640547154__114-834,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_RCC307,721,1,0,11956.573724233584,0.0065201365301995,
ERR1726540,22,84588.SAMEA3138327.SYNW0303__102-819,Bacteria;Cyanobacteria;;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp._WH_8102,718,2,0,24013.06310632984,0.0130947588809857,
ERR1726540,22,CAMNT_0030785431__471-1200,"Eukaryota;Haptophyta;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania_huxleyi,_Strain_CCMP370",729,1,0,11825.363038645286,0.0064485849633386,Haptophytes
ERR1726540,22,CAMNT_0032219643__c2685-1956,"Eukaryota;Haptophyta;Isochrysidales;Isochrysidaceae;Isochrysis_sp,_Strain_CCMP1244",729,1,0,11825.363038645286,0.0064485849633386,Haptophytes
ERR1726540,22,CAMNT_0042578107__c872-155,"Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Fragilariophyceae;Fragilariophycidae;Fragilariales;Fragilariaceae;Asterionellopsis;Asterionellopsis_glacialis,_Strain_CCMP1581",717,2,0,24046.554128793345,0.0131130221430233,Diatoms
ERR1726540,22,CK_Syn_MINOS11_02365_5.3_5.3_3dB__99-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,721,1,0,11956.573724233584,0.0065201365301995,
ERR1726540,22,CK_Syn_PROS-7-1_00437_VI_VIb_2__93-810,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,718,1,0,12006.53155316492,0.0065473794404928,
ERR1726540,22,CK_Syn_RCC307_02195_5.3_5.3_3eA__99-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,721,1,0,11956.573724233584,0.0065201365301995,
ERR1726540,22,CK_Syn_WH7805_07406_VI_VIa_2__93-810,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,718,1,0,12006.53155316492,0.0065473794404928,
ERR1726540,22,CK_Syn_WH8102_00303_III_IIIa_3c__102-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,718,2,0,24013.06310632984,0.0130947588809857,
ERR1726540,22,JCVI_READ_157162__315-1023,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,709,1,0,12158.941685715676,0.0066304914503157,
ERR1726540,22,JCVI_READ_181551__c947-230,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,12006.53155316492,0.0065473794404928,
ERR1726540,22,JCVI_READ_250566__c1008-291,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,24013.06310632984,0.0130947588809857,
ERR1726540,22,JCVI_READ_420947__c890-173,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,12006.53155316492,0.0065473794404928,
ERR1726540,22,JCVI_READ_564961__360-1074,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,715,1,0,12056.908608632746,0.0065748509626207,
ERR1726540,22,MATOU.v2.103147555__3-221,Eukaryota;Sar;Alveolata;Dinophyceae;Gonyaulacales;Gonyaulacaceae,219,1,0,39363.87970398363,0.0214658376176888,Dinoflagellates
ERR1726540,22,MATOU.v2.12457068__c836-137,Eukaryota;Sar;Alveolata;Dinophyceae;dinoflagellate_with_green_alga-derived_plastids,700,1,0,12315.27093596059,0.0067157406261055,Dinoflagellates
ERR1726540,22,MATOU.v2.2051989__c783-306,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,478,1,0,18034.91559659501,0.0098347666072675,
ERR1726540,22,MATOU.v2.22318826__342-1047,Eukaryota;Sar;Alveolata;Dinophyceae;Gonyaulacales,706,1,0,12210.608576731463,0.0066586663431641,Dinoflagellates
ERR1726540,22,MATOU.v2.27447698__3-138,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae,136,1,0,63387.42393509128,0.0345663120461313,
ERR1726540,22,MATOU.v2.28584290__222-945,Eukaryota;Haptista;Haptophyta,724,3,0,35721.089731377404,0.019479358169643,Haptophytes
ERR1726540,22,MATOU.v2.28693221__243-969,Eukaryota;Haptista;Haptophyta,727,2,0,23715.789972964,0.0129326504491715,Haptophytes
ERR1726540,22,MATOU.v2.30647974__c887-170,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,24013.06310632984,0.0130947588809857,
ERR1726540,22,MATOU.v2.30650983__3-618,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,616,5,0,69973.1303179579,0.0381576171937813,
ERR1726540,22,MATOU.v2.30685440__c658-1,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,658,3,0,39304.05617859763,0.0214332147641665,
ERR1726540,22,MATOU.v2.35107753__138-861,Eukaryota;Haptista;Haptophyta,724,1,0,11907.029910459136,0.006493119389881,Haptophytes
ERR1726540,22,MATOU.v2.36727748__99-351,Bacteria;Cyanobacteria,253,1,0,34073.872154831675,0.018581100546537,
ERR1726540,22,MATOU.v2.3951288__177-798,Eukaryota;Sar;Alveolata;Dinophyceae,622,1,0,13859.6296706952,0.0075579074570319,Dinoflagellates
ERR1726540,22,MATOU.v2.40129565__c797-407,Eukaryota;Viridiplantae;Chlorophyta;prasinophytes;Pycnococcaceae,391,1,0,22047.799629596968,0.0120230650595239,Chlorophytes
ERR1726540,22,MATOU.v2.49640376__216-945,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae,730,1,0,11809.163911195088,0.0064397512853066,Haptophytes
ERR1726540,22,MATOU.v2.82594437__c400-1,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,400,2,0,43103.44827586207,0.0235050921913693,Diatoms
ERR1726540,22,MATOU.v2.82700674__189-489,Eukaryota;Sar;Alveolata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Lepidodinium,301,2,0,57280.32993470042,0.0312360029121187,Dinoflagellates
ERR1726540,22,MATOU.v2.91848825__c498-93,Eukaryota;Sar;Alveolata;Dinophyceae;dinoflagellate_with_green_alga-derived_plastids,406,1,0,21233.22575165619,0.0115788631484578,Dinoflagellates
ERR1726540,22,MATOU.v2.94946162__42-747,Eukaryota;Sar;Alveolata;Dinophyceae,706,1,0,12210.608576731463,0.0066586663431641,Dinoflagellates
ERR1726540,22,MATOU.v2.96619092__c264-1,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae,264,2,0,65308.254963427375,0.0356137760475292,Diatoms
ERR1726540,22,OM-RGC.v2.009903725__108-825,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,12006.53155316492,0.0065473794404928,
ERR1726540,22,OM-RGC.v2.010049537__102-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,3,0,36019.59465949477,0.0196421383214785,
ERR1726540,22,OM-RGC.v2.010050958__102-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,12006.53155316492,0.0065473794404928,
ERR1726540,22,OM-RGC.v2.019715172__141-588,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,448,3,0,57727.83251231527,0.0314800341848696,
ERR1726540,22,OM-RGC.v2.030868354__102-408,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,307,1,0,28080.422329551835,0.0153127636425858,
ERR1726540,22,TARA_MED_95_MAG_00138_000000000117__c673-1,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,673,1,0,12809.345698621715,0.0069851685561275,
ERR1726540,22,TARA_MED_95_MAG_00311_000000000204__1872-2589,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,12006.53155316492,0.0065473794404928,
ERR1726540,22,TARA_MED_95_MAG_00348_000000000099__c6213-5493,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,721,1,0,11956.573724233584,0.0065201365301995,
ERR1726540,22,TARA_MED_95_MAG_00467_000000007482.1.1__201-915,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Endosymbiont_of_dinoflagellate(Eukaryota;Sar;Alveolata;Dinophyceae;Peridiniales;Kryptoperidiniaceae;Durinskia),715,2,0,24113.81721726549,0.0131497019252415,Dinoflagellates
ERR1726722,25,000001468797__735-1452,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,53567.60231412042,0.0303399110322527,
ERR1726722,25,000001998079__c380-104,Eukaryota;Haptista;Haptophyta,277,2,0,138850.3193557345,0.0786428018814349,Haptophytes
ERR1726722,25,000003993252__1023-1698,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,676,2,0,56895.76695493856,0.0322249350904696,
ERR1726722,25,000004732486__c2689-2329,Eukaryota;Haptista;Haptophyta,361,1,0,53270.82889409759,0.0301718228824896,Haptophytes
ERR1726722,25,000006708225__c2528-1811,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,26783.80115706021,0.0151699555161263,
ERR1726722,25,000007434325__27-744,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,26783.80115706021,0.0151699555161263,
ERR1726722,25,000007482744__69-786,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,26783.80115706021,0.0151699555161263,
ERR1726722,25,000010937165__2580-3297,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,26783.80115706021,0.0151699555161263,
ERR1726722,25,639020231__93-810,Bacteria;Cyanobacteria;unclassified;Synechococcales;Synechococcaceae;Synechococcus_sp_WH_7805,718,1,0,26783.80115706021,0.0151699555161263,
ERR1726722,25,CAMNT_0032219643__c2685-1956,"Eukaryota;Haptophyta;Isochrysidales;Isochrysidaceae;Isochrysis_sp,_Strain_CCMP1244",729,1,0,26379.65600928564,0.0149410535810408,Haptophytes
ERR1726722,25,CK_Syn_A15-24_00370_III_IIIa_3c__102-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,718,1,0,26783.80115706021,0.0151699555161263,
ERR1726722,25,CK_Syn_RCC307_02195_5.3_5.3_3eA__99-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,721,2,0,53344.713538888296,0.0302136700709535,
ERR1726722,25,CK_Syn_WH7805_07406_VI_VIa_2__93-810,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp.,718,1,0,26783.80115706021,0.0151699555161263,
ERR1726722,25,JCVI_READ_157162__315-1023,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,709,1,0,27123.792991211893,0.0153625219472196,
ERR1726722,25,MATOU.v2.102151525__3-190,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae,188,1,0,102291.32569558102,0.0579363194711635,
ERR1726722,25,MATOU.v2.10252047__75-792,Eukaryota;Haptista;Haptophyta,718,1,0,26783.80115706021,0.0151699555161263,Haptophytes
ERR1726722,25,MATOU.v2.1106269__c970-250,Eukaryota;Sar;Stramenopiles;Ochrophyta;Pinguiophyceae;Pinguiochrysidales,721,1,0,26672.356769444148,0.0151068350354767,Other eukaryotic phytoplankton
ERR1726722,25,MATOU.v2.28660036__c1129-412,Eukaryota;Haptista;Haptophyta;Prymnesiales;Prymnesiaceae,718,1,0,26783.80115706021,0.0151699555161263,Haptophytes
ERR1726722,25,MATOU.v2.28839641__36-588,Eukaryota;Haptista;Haptophyta,553,1,0,34775.35123104743,0.0196962532741026,Haptophytes
ERR1726722,25,MATOU.v2.30650983__3-618,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,616,1,0,31218.78121878122,0.0176818637347057,
ERR1726722,25,MATOU.v2.30685440__c658-1,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,658,1,0,29226.09305588029,0.0165532341346181,
ERR1726722,25,MATOU.v2.3073135__c763-58,Eukaryota;Sar;Alveolata;Dinophyceae;Gymnodiniales;Kareniaceae,706,2,0,54478.09980387884,0.0308556035710446,Dinoflagellates
ERR1726722,25,MATOU.v2.32030391__c1080-351,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Prymnesiales,730,1,0,26343.519494204425,0.0149205863843544,Haptophytes
ERR1726722,25,MATOU.v2.34779455__141-573,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Chaetocerotophycidae;Chaetocerotales;Chaetocerotaceae;Chaetoceros,433,1,0,44412.86196482502,0.0251547992161172,Diatoms
ERR1726722,25,MATOU.v2.41130892__c803-230,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,574,1,0,33503.08228357009,0.0189756586421232,Diatoms
ERR1726722,25,MATOU.v2.42284263__c798-294,Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta,505,1,0,38080.73115003808,0.0215683723971856,Diatoms
ERR1726722,25,MATOU.v2.52910658__c490-55,Eukaryota;Sar;Alveolata;Dinophyceae,436,1,0,44107.26887791108,0.0249817157352723,Dinoflagellates
ERR1726722,25,MATOU.v2.60502357__c932-224,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae,709,1,0,27123.792991211893,0.0153625219472196,Haptophytes
ERR1726722,25,MATOU.v2.68680363__c753-105,Eukaryota;Sar;Alveolata;Dinophyceae;dinoflagellate_with_green_alga-derived_plastids,649,1,0,29631.385563588952,0.0167827859176868,Dinoflagellates
ERR1726722,25,MATOU.v2.70850231__111-816,Eukaryota;Sar;Alveolata;Dinophyceae,706,2,0,54478.09980387884,0.0308556035710446,Dinoflagellates
ERR1726722,25,MATOU.v2.80914576__c776-71,Eukaryota;Sar;Alveolata;Dinophyceae;Gymnodiniales;Kareniaceae,706,2,0,54478.09980387884,0.0308556035710446,Dinoflagellates
ERR1726722,25,MATOU.v2.83318858__3-516,Eukaryota;Sar;Alveolata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Lepidodinium;Lepidodinium,514,1,0,37413.94791978449,0.0211907160711648,Dinoflagellates
ERR1726722,25,MATOU.v2.85096206__231-960,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Prymnesiales,730,1,0,26343.519494204425,0.0149205863843544,Haptophytes
ERR1726722,25,MATOU.v2.85108349__264-996,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae,733,1,0,26235.70154265925,0.0148595198643639,Haptophytes
ERR1726722,25,MATOU.v2.98042343__c246-93,Eukaryota;Sar;Alveolata;Dinophyceae;dinoflagellate_with_green_alga-derived_plastids,154,1,0,124875.12487512488,0.070727454938823,Dinoflagellates
ERR1726722,25,OM-RGC.v2.009903725__108-825,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,26783.80115706021,0.0151699555161263,
ERR1726722,25,OM-RGC.v2.010049696__99-819,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,721,1,0,26672.356769444148,0.0151068350354767,
ERR1726722,25,TARA_MED_95_MAG_00138_000000000117__c673-1,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,673,1,0,28574.69425077152,0.0161842913232968,
ERR1726722,25,TARA_MED_95_MAG_00233_000000000042__c852-135,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,3,0,80351.40347118063,0.0455098665483791,
ERR1726722,25,TARA_MED_95_MAG_00348_000000000099__c6213-5493,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,721,1,0,26672.356769444148,0.0151068350354767,
ERR1726722,25,TARA_PON_109_MAG_00030_000000000024__58206-58923,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,26783.80115706021,0.0151699555161263,
ERR1726722,25,TARA_PSW_86_MAG_00096_000000000077__3627-4344,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,2,0,53567.60231412042,0.0303399110322527,
ERR538178,30,000000237270__c2216-1526,Eukaryota;Viridiplantae;Chlorophyta,691,2,0,15561.053794562968,0.0067330186238354,Chlorophytes
ERR538178,30,000000482196__999-1728,Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Richelia,730,1,0,7364.854912358226,0.0031866547048426,
ERR538178,30,000000960192__c342-12,Eukaryota;Sar;Alveolata;Dinophyceae,331,1,0,16242.731377708476,0.0070279695907406,Dinoflagellates
ERR538178,30,000001085337__2019-2418,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,400,1,0,13440.860215053764,0.0058156448363378,
ERR538178,30,000001194447__c622-1,Eukaryota;Viridiplantae;Chlorophyta,622,1,0,8643.640009680877,0.0037399645249761,Chlorophytes
ERR538178,30,000001341251__261-978,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,1,0,7487.944409500704,0.0032399135578484,
ERR538178,30,000001468797__735-1452,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,718,3,0,22463.833228502117,0.0097197406735452,
ERR538178,30,000001546058__543-951,Eukaryota;Sar;Stramenopiles;Ochrophyta,409,1,0,13145.095564844756,0.0056876722115773,Other eukaryotic phytoplankton
ERR538178,30,000001998079__c380-104,Eukaryota;Haptista;Haptophyta,277,5,0,97045.92213035208,0.0419902154248222,Haptophytes
ERR538178,30,000002261693__189-381,Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania,193,1,0,27856.70510891972,0.0120531499198712,Haptophytes
ERR538178,30,000003371295__c904-184,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,721,1,0,7456.787914038149,0.0032264326415189,
ERR538178,30,000003541212__21-381,Eukaryota;Haptista;Haptophyta,361,2,0,29785.839811753493,0.0128878555929925,Haptophytes
ERR538178,30,000003795936__c1730-1034,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,697,1,0,7713.549621264714,0.0033375293178409,
ERR538178,30,000003831278__30-726,Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus,697,1,0,7713.549621264714,0.0033375293178409,
ERR538178,30,000004329367__2238-2814,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus,577,1,0,9317.754048564137,0.0040316428674785,
