gene_id	length	mapped_counts	unmapped_counts	RPKM	RPKM_abund
2717278465__138-834	697	0	0	0.0	0.0
2717280985__102-798	697	0	0	0.0	0.0
2717284908__93-789	697	0	0	0.0	0.0
2717287346__102-798	697	0	0	0.0	0.0
2717289192__75-771	697	0	0	0.0	0.0
2717289731__93-795	703	0	0	0.0	0.0
2717293369__159-849	691	0	0	0.0	0.0
2717294536__150-834	685	0	0	0.0	0.0
2717297342__150-840	691	0	0	0.0	0.0
2717298094__93-786	694	0	0	0.0	0.0
2717298246__366-1065	700	0	0	0.0	0.0
2717299103__105-807	703	0	0	0.0	0.0
2717301819__189-891	703	0	0	0.0	0.0
2717303304__150-843	694	0	0	0.0	0.0
2717303511__105-798	694	0	0	0.0	0.0
2717305717__105-795	691	0	0	0.0	0.0
2717307569__105-801	697	0	0	0.0	0.0
2717312686__138-834	697	1	0	429.9431314220068	0.00026516133333108764
2717316097__123-819	697	0	0	0.0	0.0
2717319832__138-834	697	0	0	0.0	0.0
2717319903__93-789	697	0	0	0.0	0.0
2717321321__93-789	697	0	0	0.0	0.0
2717324002__93-789	697	0	0	0.0	0.0
2717324931__93-789	697	0	0	0.0	0.0
2717329458__93-789	697	0	0	0.0	0.0
2717329574__93-789	697	0	0	0.0	0.0
2717332182__93-789	697	0	0	0.0	0.0
2717333803__93-789	697	0	0	0.0	0.0
2717334732__93-789	697	0	0	0.0	0.0
2717336470__93-789	697	0	0	0.0	0.0
2717338763__93-789	697	0	0	0.0	0.0
2717339013__123-819	697	0	0	0.0	0.0
2717340925__93-789	697	0	0	0.0	0.0
2717341110__138-834	697	0	0	0.0	0.0
2717343477__75-771	697	0	0	0.0	0.0
2717346355__138-834	697	1	0	429.9431314220068	0.00026516133333108764
2717349078__93-789	697	0	0	0.0	0.0
2717351550__93-786	694	0	0	0.0	0.0
2717353322__102-798	697	0	0	0.0	0.0
2717354311__108-798	691	0	0	0.0	0.0
2717355681__93-789	697	0	0	0.0	0.0
2717356422__93-789	697	0	0	0.0	0.0
2717357805__93-786	694	0	0	0.0	0.0
2717358971__192-882	691	0	0	0.0	0.0
2717363826__93-786	694	0	0	0.0	0.0
2717365951__132-834	703	0	0	0.0	0.0
2717367434__93-789	697	0	0	0.0	0.0
2717368311__138-834	697	0	0	0.0	0.0
2717373067__93-789	697	0	0	0.0	0.0
2717374273__93-789	697	0	0	0.0	0.0
2717375859__102-798	697	0	0	0.0	0.0
2717377678__93-789	697	0	0	0.0	0.0
2717379199__75-771	697	1	0	429.9431314220068	0.00026516133333108764
2717379297__93-789	697	0	0	0.0	0.0
2717382531__93-789	697	0	0	0.0	0.0
2717389445__108-789	682	0	0	0.0	0.0
2717390412__108-789	682	0	0	0.0	0.0
2717395419__132-834	703	0	0	0.0	0.0
2717398370__93-789	697	6	0	2579.658788532041	0.001590967999986526
2717399241__93-789	697	0	0	0.0	0.0
2717401054__93-789	697	18	0	7738.976365596122	0.004772903999959578
2717402201__93-789	697	10	0	4299.431314220068	0.0026516133333108764
2717403082__93-789	697	0	0	0.0	0.0
2717404848__93-789	697	0	0	0.0	0.0
2717410015__93-789	697	0	0	0.0	0.0
2717411113__93-789	697	1	0	429.9431314220068	0.00026516133333108764
2717411418__93-789	697	0	0	0.0	0.0
2717412496__93-789	697	1	0	429.9431314220068	0.00026516133333108764
2717413373__93-789	697	20	0	8598.862628440136	0.005303226666621753
2717414730__93-789	697	3	0	1289.8293942660205	0.000795483999993263
2717415775__93-789	697	11	0	4729.3744456420745	0.002916774666641964
2717416793__93-789	697	1	0	429.9431314220068	0.00026516133333108764
2717418752__93-789	697	7	0	3009.601919954048	0.0018561293333176137
2717419984__93-789	697	14	0	6019.203839908096	0.0037122586666352275
2717421203__93-789	697	13	0	5589.260708486088	0.0034470973333041396
2717422996__93-789	697	0	0	0.0	0.0
2717424978__93-789	697	14	0	6019.203839908096	0.0037122586666352275
2717425791__93-789	697	6	0	2579.658788532041	0.001590967999986526
2717426660__93-789	697	0	0	0.0	0.0
2717428000__93-789	697	17	0	7309.033234174116	0.004507742666628491
2717430869__102-798	697	2	0	859.8862628440136	0.0005303226666621753
2717432191__87-783	697	3	0	1289.8293942660205	0.000795483999993263
2717433357__93-789	697	1	0	429.9431314220068	0.00026516133333108764
2717433801__93-789	697	10	0	4299.431314220068	0.0026516133333108764
2717439132__36-732	697	12	0	5159.317577064082	0.003181935999973052
2717439257__93-789	697	3	0	1289.8293942660205	0.000795483999993263
2717441328__93-789	697	6	0	2579.658788532041	0.001590967999986526
2717443148__93-789	697	1	0	429.9431314220068	0.00026516133333108764
2717522995__102-819	718	3	0	1252.1045791133931	0.0007722177548681119
2717525776__102-819	718	0	0	0.0	0.0
2717527747__102-819	718	2	0	834.7363860755954	0.0005148118365787413
2717529737__102-819	718	0	0	0.0	0.0
2717532828__138-855	718	4	0	1669.4727721511908	0.0010296236731574826
2717538138__102-819	718	24	0	10016.836632907145	0.006177742038944895
2717539561__93-810	718	0	0	0.0	0.0
2717542912__102-255	154	0	0	0.0	0.0
2717543831__102-819	718	0	0	0.0	0.0
2717544979__93-810	718	0	0	0.0	0.0
2717550035__114-831	718	0	0	0.0	0.0
2717554895__102-819	718	0	0	0.0	0.0
2717557363__102-819	718	0	0	0.0	0.0
2717560761__99-816	718	0	0	0.0	0.0
2717563644__99-816	718	0	0	0.0	0.0
2717566001__93-810	718	0	0	0.0	0.0
2717568165__99-816	718	0	0	0.0	0.0
2717569218__102-798	697	0	0	0.0	0.0
2717571101__93-789	697	4	0	1719.7725256880271	0.0010606453333243506
2717573109__75-771	697	0	0	0.0	0.0
2717578636__93-789	697	34	0	14618.066468348232	0.009015485333256981
2717579792__75-771	697	0	0	0.0	0.0
2717582477__93-789	697	2	0	859.8862628440136	0.0005303226666621753
2717588761__3-348	346	0	0	0.0	0.0
2717590332__93-810	718	0	0	0.0	0.0
2717594815__93-810	718	0	0	0.0	0.0
2717596792__102-819	718	0	0	0.0	0.0
2717598669__93-810	718	0	0	0.0	0.0
2717602787__93-810	718	0	0	0.0	0.0
2717606332__3-564	562	1	0	533.2212857671508	0.00032885667140884
2717610055__99-816	718	4	0	1669.4727721511908	0.0010296236731574826
2717613687__102-798	697	0	0	0.0	0.0
2717615632__93-789	697	0	0	0.0	0.0
2717617300__102-798	697	0	0	0.0	0.0
2717619641__102-381	280	0	0	0.0	0.0
2717619759__3-420	418	0	0	0.0	0.0
2717620076__102-798	697	0	0	0.0	0.0
2717621048__102-798	697	0	0	0.0	0.0
2717626735__75-771	697	0	0	0.0	0.0
2717630693__93-789	697	10	0	4299.431314220068	0.0026516133333108764
2717632630__93-789	697	1	0	429.9431314220068	0.00026516133333108764
2717633916__93-789	697	0	0	0.0	0.0
2717634223__93-789	697	3	0	1289.8293942660205	0.000795483999993263
2717636599__75-771	697	0	0	0.0	0.0
2717639020__93-789	697	14	0	6019.203839908096	0.0037122586666352275
2717641191__63-759	697	8	0	3439.5450513760543	0.002121290666648701
2717641994__93-789	697	20	0	8598.862628440136	0.005303226666621753
2717644112__93-789	697	13	0	5589.260708486088	0.0034470973333041396
2717645425__93-789	697	18	0	7738.976365596122	0.004772903999959578
2717648645__93-789	697	0	0	0.0	0.0
2717649533__138-834	697	0	0	0.0	0.0
2717652734__93-789	697	4	0	1719.7725256880271	0.0010606453333243506
2717653117__93-789	697	18	0	7738.976365596122	0.004772903999959578
2717655934__93-789	697	3	0	1289.8293942660205	0.000795483999993263
2717658095__93-789	697	7	0	3009.601919954048	0.0018561293333176137
2717658762__102-798	697	0	0	0.0	0.0
2717662127__93-786	694	0	0	0.0	0.0
2717663721__93-789	697	0	0	0.0	0.0
2717666802__102-798	697	0	0	0.0	0.0
2717668328__105-795	691	0	0	0.0	0.0
2717669092__93-789	697	0	0	0.0	0.0
2717669905__93-786	694	0	0	0.0	0.0
2717670902__93-783	691	0	0	0.0	0.0
2717673346__93-786	694	0	0	0.0	0.0
2717674580__102-798	697	0	0	0.0	0.0
2717677386__87-780	694	0	0	0.0	0.0
2717679513__105-795	691	0	0	0.0	0.0
2717680115__93-786	694	0	0	0.0	0.0
2717681218__93-786	694	0	0	0.0	0.0
2717683239__105-795	691	0	0	0.0	0.0
2717684622__105-795	691	0	0	0.0	0.0
2717686934__93-789	697	0	0	0.0	0.0
2717688521__93-789	697	0	0	0.0	0.0
2717691545__102-798	697	0	0	0.0	0.0
2717692799__132-834	703	0	0	0.0	0.0
2717694802__132-834	703	0	0	0.0	0.0
2717695667__138-834	697	0	0	0.0	0.0
2717698361__132-834	703	0	0	0.0	0.0
2717700975__75-771	697	0	0	0.0	0.0
2717701974__93-786	694	0	0	0.0	0.0
2717705398__36-732	697	0	0	0.0	0.0
2717708616__138-834	697	0	0	0.0	0.0
2717710431__93-789	697	0	0	0.0	0.0
2717711540__93-789	697	0	0	0.0	0.0
2717715163__102-798	697	0	0	0.0	0.0
2717716080__138-834	697	0	0	0.0	0.0
2717719007__93-789	697	0	0	0.0	0.0
2717720735__93-789	697	0	0	0.0	0.0
2717720909__75-771	697	0	0	0.0	0.0
2717726284__138-834	697	0	0	0.0	0.0
2717727492__93-789	697	7	0	3009.601919954048	0.0018561293333176137
2717728940__138-834	697	0	0	0.0	0.0
2717730257__93-789	697	0	0	0.0	0.0
2717730805__138-834	697	0	0	0.0	0.0
2717732277__93-789	697	0	0	0.0	0.0
2717734730__93-789	697	19	0	8168.91949701813	0.0050380653332906655
2717736566__93-789	697	0	0	0.0	0.0
2717740144__93-789	697	0	0	0.0	0.0
2717741435__93-789	697	0	0	0.0	0.0
2717743050__93-789	697	0	0	0.0	0.0
2717744370__93-789	697	0	0	0.0	0.0
2717746920__93-789	697	16	0	6879.090102752109	0.004242581333297402
2717748639__75-771	697	0	0	0.0	0.0
2717751630__111-807	697	0	0	0.0	0.0
2717755684__93-789	697	2	0	859.8862628440136	0.0005303226666621753
2717756331__102-798	697	0	0	0.0	0.0
2717757810__93-789	697	5	0	2149.715657110034	0.0013258066666554382
2717760044__93-789	697	14	0	6019.203839908096	0.0037122586666352275
2719061591__99-813	715	0	0	0.0	0.0
2719356293__114-837	724	0	0	0.0	0.0
2721489869__93-807	715	0	0	0.0	0.0
2722757924__96-819	724	0	0	0.0	0.0
2724249130__102-819	718	0	0	0.0	0.0
2724436084__93-816	724	0	0	0.0	0.0
2724440366__93-816	724	0	0	0.0	0.0
2724445819__93-816	724	0	0	0.0	0.0
2724634761__99-825	727	0	0	0.0	0.0
2724939708__93-816	724	0	0	0.0	0.0
2724942057__93-816	724	0	0	0.0	0.0
2725879239__93-816	724	0	0	0.0	0.0
2730906492__93-816	724	0	0	0.0	0.0
2730916703__93-816	724	0	0	0.0	0.0
2733459602__96-819	724	0	0	0.0	0.0
2737617147__99-825	727	0	0	0.0	0.0
2743870487__108-834	727	0	0	0.0	0.0
2745215508__96-819	724	0	0	0.0	0.0
2745817556__96-819	724	0	0	0.0	0.0
2747876719__93-816	724	0	0	0.0	0.0
2748006202__102-819	718	6	0	2504.2091582267863	0.0015444355097362238
2752810696__90-813	724	0	0	0.0	0.0
2753108233__93-822	730	0	0	0.0	0.0
2753712612__96-819	724	0	0	0.0	0.0
2758435734__93-816	724	0	0	0.0	0.0
2758436809__90-807	718	0	0	0.0	0.0
2758516081__93-801	709	0	0	0.0	0.0
2758582282__93-816	724	0	0	0.0	0.0
2766107733__123-819	697	0	0	0.0	0.0
2766109679__123-819	697	0	0	0.0	0.0
2766111630__123-819	697	0	0	0.0	0.0
2766677248__102-819	718	7	0	2921.5773512645837	0.0018018414280255941
2770522847__93-816	724	0	0	0.0	0.0
2770894136__93-816	724	0	0	0.0	0.0
2771281294__15-735	721	0	0	0.0	0.0
2771283423__15-735	721	0	0	0.0	0.0
2774657077__90-813	724	0	0	0.0	0.0
2774720661__90-813	724	0	0	0.0	0.0
2775927655__93-816	724	0	0	0.0	0.0
2775952409__93-816	724	0	0	0.0	0.0
2775955020__90-813	724	0	0	0.0	0.0
2775966750__93-816	724	0	0	0.0	0.0
2776060293__93-816	724	0	0	0.0	0.0
2776067563__93-816	724	0	0	0.0	0.0
2776096633__96-819	724	0	0	0.0	0.0
2776126109__93-816	724	0	0	0.0	0.0
2776140809__93-816	724	0	0	0.0	0.0
2776150884__99-822	724	0	0	0.0	0.0
2776155027__93-816	724	0	0	0.0	0.0
2776170510__90-813	724	0	0	0.0	0.0
2776175123__93-816	724	0	0	0.0	0.0
2776192014__93-816	724	0	0	0.0	0.0
2776197358__93-816	724	0	0	0.0	0.0
2776204416__102-825	724	0	0	0.0	0.0
2776209173__96-819	724	0	0	0.0	0.0
2776278217__93-816	724	0	0	0.0	0.0
2776620250__93-816	724	0	0	0.0	0.0
2776626640__93-816	724	0	0	0.0	0.0
2776640715__96-819	724	0	0	0.0	0.0
2776646194__93-816	724	0	0	0.0	0.0
2776649175__93-816	724	0	0	0.0	0.0
2776810283__99-822	724	0	0	0.0	0.0
2776814278__15-735	721	0	0	0.0	0.0
2779837212__93-810	718	0	0	0.0	0.0
2779843838__102-819	718	1	0	417.3681930377977	0.00025740591828937064
2780755938__102-819	718	1	0	417.3681930377977	0.00025740591828937064
2787458755__90-813	724	0	0	0.0	0.0
2787952924__135-861	727	0	0	0.0	0.0
2787959419__93-822	730	0	0	0.0	0.0
2788397606__93-801	709	0	0	0.0	0.0
2788400962__96-819	724	0	0	0.0	0.0
2788405856__93-816	724	0	0	0.0	0.0
2788977487__93-816	724	0	0	0.0	0.0
2789933041__93-810	718	0	0	0.0	0.0
2789938512__96-819	724	0	0	0.0	0.0
2790067276__96-819	724	0	0	0.0	0.0
2790069135__90-813	724	0	0	0.0	0.0
2790193000__159-882	724	0	0	0.0	0.0
2790194115__90-807	718	0	0	0.0	0.0
2790331790__99-816	718	0	0	0.0	0.0
2790333392__93-810	718	0	0	0.0	0.0
2790336393__114-831	718	0	0	0.0	0.0
2790517353__93-822	730	0	0	0.0	0.0
2790719498__99-828	730	0	0	0.0	0.0
2790883609__90-813	724	0	0	0.0	0.0
2791295051__93-816	724	0	0	0.0	0.0
2791297182__93-816	724	0	0	0.0	0.0
2791314124__93-816	724	0	0	0.0	0.0
2792280208__93-816	724	0	0	0.0	0.0
2792359818__93-822	730	0	0	0.0	0.0
2792366808__93-822	730	0	0	0.0	0.0
2792370125__93-822	730	0	0	0.0	0.0
2792870356__96-819	724	0	0	0.0	0.0
2792973255__102-819	718	0	0	0.0	0.0
2792974726__93-810	718	0	0	0.0	0.0
2792975534__102-819	718	0	0	0.0	0.0
2792983275__102-819	718	3	0	1252.1045791133931	0.0007722177548681119
2792986757__186-903	718	0	0	0.0	0.0
2792987067__102-819	718	0	0	0.0	0.0
2793555350__93-789	697	0	0	0.0	0.0
2793555999__93-789	697	0	0	0.0	0.0
2793558464__75-771	697	0	0	0.0	0.0
2795621864__105-828	724	0	0	0.0	0.0
2795625413__96-819	724	0	0	0.0	0.0
2795634944__99-822	724	0	0	0.0	0.0
2804826433__93-816	724	0	0	0.0	0.0
2804889403__93-816	724	0	0	0.0	0.0
2805020228__93-816	724	0	0	0.0	0.0
2805381143__93-810	718	0	0	0.0	0.0
2805486963__90-813	724	0	0	0.0	0.0
2805489967__93-816	724	0	0	0.0	0.0
2805780957__93-816	724	0	0	0.0	0.0
2805785760__93-816	724	0	0	0.0	0.0
2805790117__93-816	724	0	0	0.0	0.0
2805794080__93-816	724	0	0	0.0	0.0
2805801481__93-816	724	0	0	0.0	0.0
2805802067__93-816	724	0	0	0.0	0.0
2805809022__93-816	724	0	0	0.0	0.0
2805828575__93-816	724	0	0	0.0	0.0
2805833519__93-816	724	0	0	0.0	0.0
2805837799__93-816	724	0	0	0.0	0.0
2805841228__93-816	724	0	0	0.0	0.0
2805853028__93-816	724	0	0	0.0	0.0
2805857727__93-816	724	0	0	0.0	0.0
2805868044__93-816	724	0	0	0.0	0.0
2805873874__93-816	724	0	0	0.0	0.0
2805878609__93-816	724	0	0	0.0	0.0
2805884031__93-816	724	0	0	0.0	0.0
2805885842__93-816	724	0	0	0.0	0.0
2805892667__93-816	724	0	0	0.0	0.0
2805898273__93-816	724	0	0	0.0	0.0
2805904809__93-816	724	0	0	0.0	0.0
2805909709__93-816	724	0	0	0.0	0.0
2805963529__93-816	724	0	0	0.0	0.0
2805969218__93-816	724	0	0	0.0	0.0
2805972098__93-816	724	0	0	0.0	0.0
2806025425__93-816	724	0	0	0.0	0.0
2806091178__93-816	724	0	0	0.0	0.0
2806311988__93-816	724	0	0	0.0	0.0
2806526523__93-807	715	0	0	0.0	0.0
2806798494__93-816	724	0	0	0.0	0.0
2806859987__90-813	724	0	0	0.0	0.0
2806904001__96-822	727	0	0	0.0	0.0
2808399168__93-816	724	0	0	0.0	0.0
2810313127__96-810	715	0	0	0.0	0.0
2813050272__90-813	724	0	0	0.0	0.0
2813301544__96-819	724	0	0	0.0	0.0
2814318929__93-816	724	0	0	0.0	0.0
2821476949__87-816	730	0	0	0.0	0.0
2823442378__132-849	718	0	0	0.0	0.0
2823444415__132-849	718	0	0	0.0	0.0
2823450731__93-810	718	0	0	0.0	0.0
2825676951__99-813	715	0	0	0.0	0.0
2830829276__96-780	685	0	0	0.0	0.0
2831353426__96-819	724	0	0	0.0	0.0
2831430334__93-816	724	0	0	0.0	0.0
2831438035__96-819	724	0	0	0.0	0.0
2831446466__96-819	724	0	0	0.0	0.0
2831465773__96-819	724	0	0	0.0	0.0
2831560969__93-807	715	0	0	0.0	0.0
2831590486__96-819	724	0	0	0.0	0.0
2831594332__93-822	730	0	0	0.0	0.0
2831623118__96-819	724	0	0	0.0	0.0
2831629968__93-816	724	0	0	0.0	0.0
2831633734__93-816	724	0	0	0.0	0.0
2831766798__87-816	730	0	0	0.0	0.0
2831785253__93-816	724	0	0	0.0	0.0
2831817546__93-816	724	0	0	0.0	0.0
2831827957__3-390	388	0	0	0.0	0.0
2831827958__93-318	226	0	0	0.0	0.0
2831891087__93-801	709	0	0	0.0	0.0
2831963978__96-819	724	0	0	0.0	0.0
2831967270__96-819	724	0	0	0.0	0.0
2831992640__96-819	724	0	0	0.0	0.0
2832020063__93-789	697	0	0	0.0	0.0
2833580284__3-519	517	0	0	0.0	0.0
2833580285__87-282	196	0	0	0.0	0.0
2833585929__93-822	730	0	0	0.0	0.0
2833622091__96-816	721	0	0	0.0	0.0
2834119046__93-789	697	0	0	0.0	0.0
2834134317__93-801	709	0	0	0.0	0.0
2834895324__96-810	715	0	0	0.0	0.0
2834899932__177-879	703	0	0	0.0	0.0
2837002267__93-807	715	0	0	0.0	0.0
2837179074__96-819	724	0	0	0.0	0.0
2837199203__93-816	724	0	0	0.0	0.0
2837235435__93-816	724	0	0	0.0	0.0
2837243942__96-813	718	0	0	0.0	0.0
2837248504__87-807	721	0	0	0.0	0.0
2837684353__93-789	697	0	0	0.0	0.0
2837685521__3-102	100	0	0	0.0	0.0
2837705918__96-819	724	0	0	0.0	0.0
2838752490__177-879	703	0	0	0.0	0.0
2838877380__93-816	724	0	0	0.0	0.0
2838882118__93-801	709	0	0	0.0	0.0
2840499864__138-834	697	0	0	0.0	0.0
2840561608__177-879	703	0	0	0.0	0.0
2841039773__93-816	724	0	0	0.0	0.0
2843036708__96-819	724	0	0	0.0	0.0
2843043435__138-834	697	0	0	0.0	0.0
2843044704__93-789	697	0	0	0.0	0.0
2843051987__96-819	724	0	0	0.0	0.0
2843618684__177-879	703	0	0	0.0	0.0
2843621217__177-879	703	0	0	0.0	0.0
2845844354__93-789	697	0	0	0.0	0.0
2845854988__96-819	724	0	0	0.0	0.0
2845857775__93-789	697	0	0	0.0	0.0
2845859778__138-834	697	0	0	0.0	0.0
2845862328__96-819	724	0	0	0.0	0.0
2845871776__96-819	724	0	0	0.0	0.0
2845877955__138-834	697	0	0	0.0	0.0
2845884890__93-816	724	0	0	0.0	0.0
2845891628__96-819	724	0	0	0.0	0.0
2845897790__138-834	697	0	0	0.0	0.0
2845903520__96-819	724	0	0	0.0	0.0
2845915746__96-819	724	0	0	0.0	0.0
2845927396__93-816	724	0	0	0.0	0.0
2846843377__177-879	703	0	0	0.0	0.0
2846846232__177-879	703	0	0	0.0	0.0
2846848599__177-879	703	0	0	0.0	0.0
2848263430__177-879	703	0	0	0.0	0.0
2848383348__96-819	724	0	0	0.0	0.0
2848415010__96-819	724	0	0	0.0	0.0
2848447048__96-819	724	0	0	0.0	0.0
2848455003__96-819	724	0	0	0.0	0.0
2848700581__93-816	724	0	0	0.0	0.0
2848703948__93-789	697	0	0	0.0	0.0
2849652822__138-834	697	0	0	0.0	0.0
2849654695__138-834	697	0	0	0.0	0.0
2849664687__93-816	724	0	0	0.0	0.0
2852047211__96-819	724	0	0	0.0	0.0
2852237426__96-819	724	0	0	0.0	0.0
2864644361__93-816	724	0	0	0.0	0.0
2870889668__96-819	724	0	0	0.0	0.0
2878078325__132-834	703	0	0	0.0	0.0
2878081979__132-834	703	0	0	0.0	0.0
2878084350__177-879	703	0	0	0.0	0.0
2881324705__12-111	100	0	0	0.0	0.0
2881329505__96-819	724	0	0	0.0	0.0
2881410772__93-801	709	0	0	0.0	0.0
2881459915__93-813	721	0	0	0.0	0.0
2881494245__93-816	724	0	0	0.0	0.0
2882198847__96-813	718	0	0	0.0	0.0
2882200868__96-813	718	0	0	0.0	0.0
2882384299__96-819	724	0	0	0.0	0.0
2883099593__51-765	715	0	0	0.0	0.0
2883175560__96-819	724	0	0	0.0	0.0
2883179560__87-807	721	0	0	0.0	0.0
2883184457__93-816	724	0	0	0.0	0.0
2883209009__93-807	715	0	0	0.0	0.0
2883213816__93-816	724	0	0	0.0	0.0
2883218719__90-813	724	0	0	0.0	0.0
2883228102__99-825	727	0	0	0.0	0.0
2883235610__93-813	721	0	0	0.0	0.0
2883243563__93-807	715	0	0	0.0	0.0
2883247762__93-813	721	0	0	0.0	0.0
2883266740__96-813	718	0	0	0.0	0.0
2883282397__108-834	727	0	0	0.0	0.0
2883289651__93-816	724	0	0	0.0	0.0
2883374695__99-822	724	0	0	0.0	0.0
2883411454__93-816	724	0	0	0.0	0.0
2883430772__93-822	730	0	0	0.0	0.0
2883437543__96-819	724	0	0	0.0	0.0
2883457304__93-816	724	0	0	0.0	0.0
2883474456__93-816	724	0	0	0.0	0.0
2886441704__93-822	730	0	0	0.0	0.0
2886474831__96-819	724	0	0	0.0	0.0
2886483818__93-816	724	0	0	0.0	0.0
2886494271__102-819	718	8	0	3338.9455443023817	0.002059247346314965
2886500833__96-819	724	0	0	0.0	0.0
2886502499__96-819	724	0	0	0.0	0.0
2886518864__93-816	724	0	0	0.0	0.0
2886555824__93-816	724	0	0	0.0	0.0
2886559649__93-816	724	0	0	0.0	0.0
2886591501__96-819	724	0	0	0.0	0.0
2886596692__96-813	718	0	0	0.0	0.0
2886602299__96-819	724	0	0	0.0	0.0
2886632995__96-819	724	0	0	0.0	0.0
2886653398__93-816	724	0	0	0.0	0.0
2886666831__96-819	724	0	0	0.0	0.0
2886671432__93-816	724	0	0	0.0	0.0
2886673328__93-816	724	0	0	0.0	0.0
2886681942__93-816	724	0	0	0.0	0.0
2886712640__96-822	727	0	0	0.0	0.0
2886720206__93-816	724	0	0	0.0	0.0
2886727426__93-816	724	0	0	0.0	0.0
2886734479__96-819	724	0	0	0.0	0.0
2886767156__93-816	724	0	0	0.0	0.0
2886831173__93-816	724	0	0	0.0	0.0
2886835077__93-816	724	0	0	0.0	0.0
2886864242__96-819	724	0	0	0.0	0.0
2886918857__96-819	724	0	0	0.0	0.0
2886925663__93-816	724	0	0	0.0	0.0
2886967885__90-798	709	0	0	0.0	0.0
2886985452__96-819	724	0	0	0.0	0.0
2886990048__96-819	724	0	0	0.0	0.0
2887008077__93-816	724	0	0	0.0	0.0
2887014536__93-810	718	0	0	0.0	0.0
2887041382__93-816	724	0	0	0.0	0.0
2887054010__93-816	724	0	0	0.0	0.0
2887086781__108-834	727	0	0	0.0	0.0
2887102405__108-834	727	0	0	0.0	0.0
2887107910__93-816	724	0	0	0.0	0.0
2887144744__102-819	718	0	0	0.0	0.0
2887167260__93-816	724	0	0	0.0	0.0
2887187342__111-834	724	0	0	0.0	0.0
2887193825__93-816	724	0	0	0.0	0.0
2887195721__90-813	724	0	0	0.0	0.0
2887230284__96-819	724	0	0	0.0	0.0
2887234138__93-816	724	0	0	0.0	0.0
2887235853__93-816	724	0	0	0.0	0.0
2887255555__93-816	724	0	0	0.0	0.0
2887275783__93-816	724	0	0	0.0	0.0
2887287612__102-819	718	16	0	6677.891088604763	0.00411849469262993
2887288797__96-819	724	0	0	0.0	0.0
2887297435__96-819	724	0	0	0.0	0.0
2887305609__93-816	724	0	0	0.0	0.0
2887316009__96-819	724	0	0	0.0	0.0
2887327990__93-816	724	0	0	0.0	0.0
2887339217__102-219	118	0	0	0.0	0.0
2889006604__87-816	730	0	0	0.0	0.0
2889009969__3-624	622	0	0	0.0	0.0
2889320392__96-819	724	0	0	0.0	0.0
2889328795__96-819	724	0	0	0.0	0.0
2889341564__96-819	724	0	0	0.0	0.0
2889345088__96-819	724	0	0	0.0	0.0
2889352726__96-819	724	0	0	0.0	0.0
2889360798__96-813	718	0	0	0.0	0.0
2889365206__132-849	718	0	0	0.0	0.0
2889367628__102-819	718	10	0	4173.681930377977	0.002574059182893706
2889372501__102-819	718	19	0	7929.995667718156	0.004890712447498041
2889373638__102-819	718	8	0	3338.9455443023817	0.002059247346314965
CAMNT_0019121055__c500-1	501	0	0	0.0	0.0
CAMNT_0011609215__c1582-1069	516	0	0	0.0	0.0
CAMNT_0046814815__585-1104	519	0	0	0.0	0.0
CAMNT_0020019141__c559-43	519	0	0	0.0	0.0
CAMNT_0046341873__3-522	522	0	0	0.0	0.0
CAMNT_0046344349__c846-324	522	0	0	0.0	0.0
CAMNT_0023602345__c533-1	534	0	0	0.0	0.0
CAMNT_0044235751__3-536	534	0	0	0.0	0.0
CAMNT_0010923919__c533-1	534	0	0	0.0	0.0
CAMNT_0045381941__525-1062	537	0	0	0.0	0.0
CAMNT_0011609215__c544-4	540	0	0	0.0	0.0
CAMNT_0010923543__354-900	549	0	0	0.0	0.0
CAMNT_0008464603__c553-1	552	0	0	0.0	0.0
CAMNT_0005359521__c552-1	552	0	0	0.0	0.0
CAMNT_0044460449__c3160-2608	552	0	0	0.0	0.0
CAMNT_0045397049__333-888	555	0	0	0.0	0.0
CAMNT_0036576777__c553-1	555	0	0	0.0	0.0
CAMNT_0020734251__3-561	558	0	0	0.0	0.0
CAMNT_0011609215__c1096-535	561	0	0	0.0	0.0
CAMNT_0047037801__c667-103	564	0	0	0.0	0.0
CAMNT_0000792337__606-1178	573	0	0	0.0	0.0
CAMNT_0007038309__c708-123	585	0	0	0.0	0.0
CAMNT_0001682939__c590-1	591	0	0	0.0	0.0
CAMNT_0022975039__267-858	594	0	0	0.0	0.0
CAMNT_0042296165__279-872	594	0	0	0.0	0.0
CAMNT_0037550253__c1552-958	594	0	0	0.0	0.0
CAMNT_0005295669__c598-1	597	0	0	0.0	0.0
CAMNT_0020932753__c597-1	597	0	0	0.0	0.0
CAMNT_0046657797__c703-100	603	0	0	0.0	0.0
CAMNT_0042295699__3-615	615	0	0	0.0	0.0
CAMNT_0020759157__15-627	615	0	0	0.0	0.0
CAMNT_0044216797__c620-1	621	0	0	0.0	0.0
CAMNT_0011640797__285-921	636	0	0	0.0	0.0
CAMNT_0032938761__333-987	654	0	0	0.0	0.0
CAMNT_0043416609__c1082-425	660	0	0	0.0	0.0
CAMNT_0045411631__c664-1	663	0	0	0.0	0.0
CAMNT_0040678877__204-870	669	0	0	0.0	0.0
CAMNT_0007154339__204-876	672	0	0	0.0	0.0
CAMNT_0034577125__c1281-609	672	0	0	0.0	0.0
CAMNT_0042224681__c671-1	672	0	0	0.0	0.0
